date,conversion_id,channel,revenue,emails_sent,impressions_social,clicks,spend
2025-01-25,CONV-5242,Email,108.38,3188.0,,148.87296887332178,
2025-01-25,CONV-5243,Email,124.33,3188.0,,148.87296887332178,
2025-01-25,CONV-5244,Email,140.5,3188.0,,148.87296887332178,
2025-01-25,CONV-5245,Email,61.42,3188.0,,148.87296887332178,
2025-01-25,CONV-5246,Email,112.52,3188.0,,148.87296887332178,
2025-01-25,CONV-5247,Email,169.3,3188.0,,148.87296887332178,
2025-01-25,CONV-5248,Email,179.06,3188.0,,148.87296887332178,
2025-01-25,CONV-5249,Email,148.19,3188.0,,148.87296887332178,
2025-01-25,CONV-5250,Email,182.9,3188.0,,148.87296887332178,
2025-01-25,CONV-5251,Social Media,87.81,,12548.0,193.0,130.98
2025-01-25,CONV-5252,Social Media,73.81,,12548.0,193.0,130.98
2025-01-25,CONV-5253,Social Media,136.77,,12548.0,193.0,130.98
2025-01-25,CONV-5254,Social Media,91.55,,12548.0,193.0,130.98
2025-01-25,CONV-5255,Social Media,77.28,,12548.0,193.0,130.98
2025-01-26,CONV-5256,PPC,46.13,,,,348.32
2025-01-26,CONV-5257,PPC,83.73,,,,348.32
2025-01-26,CONV-5258,PPC,147.48,,,,348.32
2025-01-26,CONV-5259,PPC,65.85,,,,348.32
2025-01-26,CONV-5260,PPC,61.07,,,,348.32
2025-01-26,CONV-5261,PPC,61.08,,,,348.32
2025-01-26,CONV-5262,PPC,135.17,,,,348.32
2025-01-26,CONV-5263,PPC,109.78,,,,348.32
2025-01-26,CONV-5264,PPC,39.55,,,,348.32
2025-01-26,CONV-5265,PPC,70.7,,,,348.32
2025-01-26,CONV-5266,PPC,43.15,,,,348.32
2025-01-26,CONV-5267,PPC,117.51,,,,348.32
2025-01-26,CONV-5268,PPC,144.93,,,,348.32
2025-01-26,CONV-5269,PPC,43.84,,,,348.32
2025-01-26,CONV-5270,PPC,73.94,,,,348.32
2025-01-26,CONV-5271,PPC,252.44,,,,348.32
2025-01-26,CONV-5272,PPC,79.78,,,,348.32
2025-01-26,CONV-5273,PPC,85.1,,,,348.32
2025-01-26,CONV-5274,PPC,73.29,,,,348.32
2025-01-26,CONV-5275,PPC,70.18,,,,348.32
2025-01-26,CONV-5276,PPC,163.37,,,,348.32
2025-01-26,CONV-5277,PPC,79.63,,,,348.32
2025-01-26,CONV-5278,PPC,64.68,,,,348.32
2025-01-26,CONV-5279,PPC,47.61,,,,348.32
2025-01-26,CONV-5280,Email,109.3,2497.0,,114.02041712915768,
2025-01-26,CONV-5281,Email,93.28,2497.0,,114.02041712915768,
2025-01-26,CONV-5282,Email,62.99,2497.0,,114.02041712915768,
2025-01-26,CONV-5283,Email,67.74,2497.0,,114.02041712915768,
2025-01-26,CONV-5284,Email,82.94,2497.0,,114.02041712915768,
2025-01-26,CONV-5285,Email,137.01,2497.0,,114.02041712915768,
2025-01-26,CONV-5286,Email,133.34,2497.0,,114.02041712915768,
2025-01-26,CONV-5287,Email,115.93,2497.0,,114.02041712915768,
2025-01-26,CONV-5288,Email,146.28,2497.0,,114.02041712915768,
2025-01-26,CONV-5289,Email,127.61,2497.0,,114.02041712915768,
2025-01-26,CONV-5290,Email,144.39,2497.0,,114.02041712915768,
2025-01-26,CONV-5291,Social Media,34.82,,8274.0,146.0,92.56
2025-01-26,CONV-5292,Social Media,18.36,,8274.0,146.0,92.56
2025-01-26,CONV-5293,Social Media,56.01,,8274.0,146.0,92.56
2025-01-26,CONV-5294,Social Media,68.37,,8274.0,146.0,92.56
2025-01-27,CONV-5295,PPC,217.28,,,,320.9
2025-01-27,CONV-5296,PPC,53.71,,,,320.9
2025-01-27,CONV-5297,PPC,93.59,,,,320.9
2025-01-27,CONV-5298,PPC,64.82,,,,320.9
2025-01-27,CONV-5299,PPC,64.99,,,,320.9
2025-01-27,CONV-5300,PPC,231.74,,,,320.9
2025-01-27,CONV-5301,PPC,160.62,,,,320.9
2025-01-27,CONV-5302,PPC,115.45,,,,320.9
2025-01-27,CONV-5303,PPC,80.25,,,,320.9
2025-01-27,CONV-5304,PPC,129.33,,,,320.9
2025-01-27,CONV-5305,PPC,72.4,,,,320.9
2025-01-27,CONV-5306,PPC,72.22,,,,320.9
2025-01-27,CONV-5307,PPC,95.76,,,,320.9
2025-01-27,CONV-5308,PPC,102.51,,,,320.9
2025-01-27,CONV-5309,Email,90.29,2448.0,,147.14281956070312,
2025-01-27,CONV-5310,Email,115.0,2448.0,,147.14281956070312,
2025-01-27,CONV-5311,Email,255.29,2448.0,,147.14281956070312,
2025-01-27,CONV-5312,Email,333.58,2448.0,,147.14281956070312,
2025-01-27,CONV-5313,Email,98.63,2448.0,,147.14281956070312,
2025-01-27,CONV-5314,Email,103.1,2448.0,,147.14281956070312,
2025-01-27,CONV-5315,Email,77.92,2448.0,,147.14281956070312,
2025-01-27,CONV-5316,Email,137.87,2448.0,,147.14281956070312,
2025-01-27,CONV-5317,Email,107.29,2448.0,,147.14281956070312,
2025-01-27,CONV-5318,Email,70.5,2448.0,,147.14281956070312,
2025-01-27,CONV-5319,Email,76.24,2448.0,,147.14281956070312,
2025-01-27,CONV-5320,Email,78.85,2448.0,,147.14281956070312,
2025-01-27,CONV-5321,Email,155.1,2448.0,,147.14281956070312,
2025-01-27,CONV-5322,Email,160.93,2448.0,,147.14281956070312,
2025-01-27,CONV-5323,Social Media,58.53,,16613.0,312.0,151.13
2025-01-27,CONV-5324,Social Media,34.66,,16613.0,312.0,151.13
2025-01-27,CONV-5325,Social Media,72.1,,16613.0,312.0,151.13
2025-01-27,CONV-5326,Social Media,225.35,,16613.0,312.0,151.13
2025-01-27,CONV-5327,Social Media,96.09,,16613.0,312.0,151.13
2025-01-27,CONV-5328,Social Media,23.25,,16613.0,312.0,151.13
2025-01-27,CONV-5329,Social Media,102.48,,16613.0,312.0,151.13
2025-01-27,CONV-5330,Social Media,60.86,,16613.0,312.0,151.13
2025-01-28,CONV-5331,PPC,96.11,,,,337.44
2025-01-28,CONV-5332,PPC,46.67,,,,337.44
2025-01-28,CONV-5333,PPC,100.16,,,,337.44
2025-01-28,CONV-5334,PPC,247.03,,,,337.44
2025-01-28,CONV-5335,PPC,86.03,,,,337.44
2025-01-28,CONV-5336,PPC,120.97,,,,337.44
2025-01-28,CONV-5337,PPC,149.11,,,,337.44
2025-01-28,CONV-5338,PPC,111.45,,,,337.44
2025-01-28,CONV-5339,PPC,82.88,,,,337.44
2025-01-28,CONV-5340,PPC,110.18,,,,337.44
2025-01-28,CONV-5341,PPC,67.34,,,,337.44
2025-01-28,CONV-5342,PPC,141.18,,,,337.44
2025-01-28,CONV-5343,PPC,186.09,,,,337.44
2025-01-28,CONV-5344,PPC,102.9,,,,337.44
2025-01-28,CONV-5345,Email,138.89,1931.0,,119.24236970483511,
2025-01-28,CONV-5346,Email,174.6,1931.0,,119.24236970483511,
2025-01-28,CONV-5347,Email,192.24,1931.0,,119.24236970483511,
2025-01-28,CONV-5348,Email,83.21,1931.0,,119.24236970483511,
2025-01-28,CONV-5349,Email,135.13,1931.0,,119.24236970483511,
2025-01-28,CONV-5350,Email,96.11,1931.0,,119.24236970483511,
2025-01-28,CONV-5351,Email,140.38,1931.0,,119.24236970483511,
2025-01-28,CONV-5352,Email,76.88,1931.0,,119.24236970483511,
2025-01-28,CONV-5353,Email,326.11,1931.0,,119.24236970483511,
2025-01-28,CONV-5354,Email,93.87,1931.0,,119.24236970483511,
2025-01-28,CONV-5355,Email,185.47,1931.0,,119.24236970483511,
2025-01-28,CONV-5356,Social Media,51.83,,13441.0,218.0,140.95
2025-01-28,CONV-5357,Social Media,49.83,,13441.0,218.0,140.95
2025-01-28,CONV-5358,Social Media,46.66,,13441.0,218.0,140.95
2025-01-28,CONV-5359,Social Media,111.38,,13441.0,218.0,140.95
2025-01-29,CONV-5360,PPC,160.02,,,,217.79
2025-01-29,CONV-5361,PPC,156.9,,,,217.79
2025-01-29,CONV-5362,PPC,131.29,,,,217.79
2025-01-29,CONV-5363,PPC,59.59,,,,217.79
2025-01-29,CONV-5364,PPC,180.48,,,,217.79
2025-01-29,CONV-5365,PPC,60.55,,,,217.79
2025-01-29,CONV-5366,PPC,39.61,,,,217.79
2025-01-29,CONV-5367,PPC,48.41,,,,217.79
2025-01-29,CONV-5368,PPC,35.58,,,,217.79
2025-01-29,CONV-5369,PPC,68.51,,,,217.79
2025-01-29,CONV-5370,Email,143.07,1610.0,,87.32131821724822,
2025-01-29,CONV-5371,Email,125.95,1610.0,,87.32131821724822,
2025-01-29,CONV-5372,Email,176.97,1610.0,,87.32131821724822,
2025-01-29,CONV-5373,Email,88.65,1610.0,,87.32131821724822,
2025-01-29,CONV-5374,Email,77.65,1610.0,,87.32131821724822,
2025-01-29,CONV-5375,Email,115.56,1610.0,,87.32131821724822,
2025-01-29,CONV-5376,Email,103.76,1610.0,,87.32131821724822,
2025-01-29,CONV-5377,Email,94.26,1610.0,,87.32131821724822,
2025-01-29,CONV-5378,Social Media,103.19,,10424.0,252.0,116.14
2025-01-29,CONV-5379,Social Media,25.73,,10424.0,252.0,116.14
2025-01-29,CONV-5380,Social Media,108.82,,10424.0,252.0,116.14
2025-01-29,CONV-5381,Social Media,134.77,,10424.0,252.0,116.14
2025-01-29,CONV-5382,Social Media,30.84,,10424.0,252.0,116.14
2025-01-30,CONV-5383,PPC,254.31,,,,343.06
2025-01-30,CONV-5384,PPC,47.94,,,,343.06
2025-01-30,CONV-5385,PPC,142.08,,,,343.06
2025-01-30,CONV-5386,PPC,81.2,,,,343.06
2025-01-30,CONV-5387,PPC,121.58,,,,343.06
2025-01-30,CONV-5388,PPC,71.55,,,,343.06
2025-01-30,CONV-5389,PPC,59.33,,,,343.06
2025-01-30,CONV-5390,PPC,187.31,,,,343.06
2025-01-30,CONV-5391,PPC,104.88,,,,343.06
2025-01-30,CONV-5392,PPC,116.12,,,,343.06
2025-01-30,CONV-5393,PPC,47.32,,,,343.06
2025-01-30,CONV-5394,PPC,67.38,,,,343.06
2025-01-30,CONV-5395,PPC,54.89,,,,343.06
2025-01-30,CONV-5396,PPC,34.95,,,,343.06
2025-01-30,CONV-5397,PPC,38.26,,,,343.06
2025-01-30,CONV-5398,PPC,38.12,,,,343.06
2025-01-30,CONV-5399,PPC,60.8,,,,343.06
2025-01-30,CONV-5400,Email,87.31,2620.0,,112.38196724698705,
2025-01-30,CONV-5401,Email,202.45,2620.0,,112.38196724698705,
2025-01-30,CONV-5402,Email,146.05,2620.0,,112.38196724698705,
2025-01-30,CONV-5403,Email,86.85,2620.0,,112.38196724698705,
2025-01-30,CONV-5404,Email,103.86,2620.0,,112.38196724698705,
2025-01-30,CONV-5405,Email,126.73,2620.0,,112.38196724698705,
2025-01-30,CONV-5406,Email,177.84,2620.0,,112.38196724698705,
2025-01-30,CONV-5407,Email,118.84,2620.0,,112.38196724698705,
2025-01-30,CONV-5408,Email,236.48,2620.0,,112.38196724698705,
2025-01-30,CONV-5409,Social Media,75.13,,8809.0,204.0,102.2
2025-01-30,CONV-5410,Social Media,111.24,,8809.0,204.0,102.2
2025-01-30,CONV-5411,Social Media,49.19,,8809.0,204.0,102.2
2025-01-30,CONV-5412,Social Media,68.89,,8809.0,204.0,102.2
2025-01-30,CONV-5413,Social Media,70.62,,8809.0,204.0,102.2
2025-01-31,CONV-5414,PPC,52.47,,,,269.51
2025-01-31,CONV-5415,PPC,26.7,,,,269.51
2025-01-31,CONV-5416,PPC,17.14,,,,269.51
2025-01-31,CONV-5417,PPC,100.76,,,,269.51
2025-01-31,CONV-5418,PPC,126.19,,,,269.51
2025-01-31,CONV-5419,PPC,47.16,,,,269.51
2025-01-31,CONV-5420,PPC,29.75,,,,269.51
2025-01-31,CONV-5421,PPC,37.89,,,,269.51
2025-01-31,CONV-5422,PPC,173.35,,,,269.51
2025-01-31,CONV-5423,PPC,177.8,,,,269.51
2025-01-31,CONV-5424,PPC,224.53,,,,269.51
2025-01-31,CONV-5425,Email,88.66,2813.0,,119.42666468227266,
2025-01-31,CONV-5426,Email,152.51,2813.0,,119.42666468227266,
2025-01-31,CONV-5427,Email,166.11,2813.0,,119.42666468227266,
2025-01-31,CONV-5428,Email,137.95,2813.0,,119.42666468227266,
2025-01-31,CONV-5429,Email,116.84,2813.0,,119.42666468227266,
2025-01-31,CONV-5430,Email,268.47,2813.0,,119.42666468227266,
2025-01-31,CONV-5431,Email,220.84,2813.0,,119.42666468227266,
2025-01-31,CONV-5432,Email,102.65,2813.0,,119.42666468227266,
2025-01-31,CONV-5433,Email,108.66,2813.0,,119.42666468227266,
2025-01-31,CONV-5434,Email,188.33,2813.0,,119.42666468227266,
2025-01-31,CONV-5435,Email,90.84,2813.0,,119.42666468227266,
2025-01-31,CONV-5436,Social Media,40.5,,12235.0,192.0,140.37
2025-01-31,CONV-5437,Social Media,35.96,,12235.0,192.0,140.37
2025-01-31,CONV-5438,Social Media,77.16,,12235.0,192.0,140.37
2025-01-31,CONV-5439,Social Media,67.78,,12235.0,192.0,140.37
2025-02-01,CONV-5440,PPC,101.12,,,,243.71
2025-02-01,CONV-5441,PPC,86.48,,,,243.71
2025-02-01,CONV-5442,PPC,125.46,,,,243.71
2025-02-01,CONV-5443,PPC,127.72,,,,243.71
2025-02-01,CONV-5444,PPC,60.49,,,,243.71
2025-02-01,CONV-5445,PPC,27.03,,,,243.71
2025-02-01,CONV-5446,PPC,62.91,,,,243.71
2025-02-01,CONV-5447,PPC,39.84,,,,243.71
2025-02-01,CONV-5448,PPC,155.54,,,,243.71
2025-02-01,CONV-5449,PPC,215.65,,,,243.71
2025-02-01,CONV-5450,PPC,63.47,,,,243.71
2025-02-01,CONV-5451,Email,109.8,2516.0,,114.45779828200496,
2025-02-01,CONV-5452,Email,144.63,2516.0,,114.45779828200496,
2025-02-01,CONV-5453,Email,75.53,2516.0,,114.45779828200496,
2025-02-01,CONV-5454,Email,135.79,2516.0,,114.45779828200496,
2025-02-01,CONV-5455,Email,201.16,2516.0,,114.45779828200496,
2025-02-01,CONV-5456,Email,148.5,2516.0,,114.45779828200496,
2025-02-01,CONV-5457,Email,122.97,2516.0,,114.45779828200496,
2025-02-01,CONV-5458,Email,61.19,2516.0,,114.45779828200496,
2025-02-01,CONV-5459,Social Media,52.27,,14452.0,158.0,139.32
2025-02-01,CONV-5460,Social Media,64.16,,14452.0,158.0,139.32
2025-02-01,CONV-5461,Social Media,188.68,,14452.0,158.0,139.32
2025-02-01,CONV-5462,Social Media,68.31,,14452.0,158.0,139.32
2025-02-02,CONV-5463,PPC,74.77,,,,255.95
2025-02-02,CONV-5464,PPC,149.73,,,,255.95
2025-02-02,CONV-5465,PPC,116.47,,,,255.95
2025-02-02,CONV-5466,PPC,133.66,,,,255.95
2025-02-02,CONV-5467,PPC,68.67,,,,255.95
2025-02-02,CONV-5468,PPC,68.32,,,,255.95
2025-02-02,CONV-5469,PPC,146.27,,,,255.95
2025-02-02,CONV-5470,PPC,50.92,,,,255.95
2025-02-02,CONV-5471,PPC,54.19,,,,255.95
2025-02-02,CONV-5472,PPC,134.83,,,,255.95
2025-02-02,CONV-5473,PPC,90.54,,,,255.95
2025-02-02,CONV-5474,PPC,68.43,,,,255.95
2025-02-02,CONV-5475,Email,181.85,1368.0,,87.47778970760866,
2025-02-02,CONV-5476,Email,88.11,1368.0,,87.47778970760866,
2025-02-02,CONV-5477,Email,130.35,1368.0,,87.47778970760866,
2025-02-02,CONV-5478,Email,81.5,1368.0,,87.47778970760866,
2025-02-02,CONV-5479,Email,69.42,1368.0,,87.47778970760866,
2025-02-02,CONV-5480,Email,144.68,1368.0,,87.47778970760866,
2025-02-02,CONV-5481,Social Media,117.0,,8442.0,108.0,105.3
2025-02-02,CONV-5482,Social Media,112.14,,8442.0,108.0,105.3
2025-02-03,CONV-5483,PPC,81.31,,,,275.69
2025-02-03,CONV-5484,PPC,76.06,,,,275.69
2025-02-03,CONV-5485,PPC,175.3,,,,275.69
2025-02-03,CONV-5486,PPC,54.95,,,,275.69
2025-02-03,CONV-5487,PPC,73.93,,,,275.69
2025-02-03,CONV-5488,PPC,85.11,,,,275.69
2025-02-03,CONV-5489,PPC,27.72,,,,275.69
2025-02-03,CONV-5490,PPC,85.08,,,,275.69
2025-02-03,CONV-5491,PPC,68.25,,,,275.69
2025-02-03,CONV-5492,PPC,54.99,,,,275.69
2025-02-03,CONV-5493,PPC,68.56,,,,275.69
2025-02-03,CONV-5494,PPC,145.29,,,,275.69
2025-02-03,CONV-5495,PPC,135.99,,,,275.69
2025-02-03,CONV-5496,PPC,206.42,,,,275.69
2025-02-03,CONV-5497,PPC,46.87,,,,275.69
2025-02-03,CONV-5498,PPC,72.41,,,,275.69
2025-02-03,CONV-5499,PPC,95.16,,,,275.69
2025-02-03,CONV-5500,PPC,66.79,,,,275.69
2025-02-03,CONV-5501,Email,74.0,1421.0,,85.48908847014124,
2025-02-03,CONV-5502,Email,183.95,1421.0,,85.48908847014124,
2025-02-03,CONV-5503,Email,92.12,1421.0,,85.48908847014124,
2025-02-03,CONV-5504,Email,108.13,1421.0,,85.48908847014124,
2025-02-03,CONV-5505,Email,245.5,1421.0,,85.48908847014124,
2025-02-03,CONV-5506,Email,140.59,1421.0,,85.48908847014124,
2025-02-03,CONV-5507,Email,163.49,1421.0,,85.48908847014124,
2025-02-03,CONV-5508,Social Media,46.34,,12645.0,108.0,106.54
2025-02-03,CONV-5509,Social Media,55.96,,12645.0,108.0,106.54
2025-02-03,CONV-5510,Social Media,39.13,,12645.0,108.0,106.54
2025-02-04,CONV-5511,PPC,85.12,,,,326.54
2025-02-04,CONV-5512,PPC,70.32,,,,326.54
2025-02-04,CONV-5513,PPC,75.63,,,,326.54
2025-02-04,CONV-5514,PPC,59.5,,,,326.54
2025-02-04,CONV-5515,PPC,53.92,,,,326.54
2025-02-04,CONV-5516,PPC,85.87,,,,326.54
2025-02-04,CONV-5517,PPC,194.41,,,,326.54
2025-02-04,CONV-5518,PPC,97.93,,,,326.54
2025-02-04,CONV-5519,PPC,141.89,,,,326.54
2025-02-04,CONV-5520,PPC,92.97,,,,326.54
2025-02-04,CONV-5521,PPC,84.83,,,,326.54
2025-02-04,CONV-5522,PPC,41.25,,,,326.54
2025-02-04,CONV-5523,PPC,111.19,,,,326.54
2025-02-04,CONV-5524,PPC,67.91,,,,326.54
2025-02-04,CONV-5525,PPC,220.32,,,,326.54
2025-02-04,CONV-5526,PPC,166.81,,,,326.54
2025-02-04,CONV-5527,PPC,95.81,,,,326.54
2025-02-04,CONV-5528,PPC,89.63,,,,326.54
2025-02-04,CONV-5529,PPC,74.19,,,,326.54
2025-02-04,CONV-5530,PPC,174.52,,,,326.54
2025-02-04,CONV-5531,Email,107.03,2108.0,,89.4941658077907,
2025-02-04,CONV-5532,Email,99.9,2108.0,,89.4941658077907,
2025-02-04,CONV-5533,Email,116.51,2108.0,,89.4941658077907,
2025-02-04,CONV-5534,Email,101.05,2108.0,,89.4941658077907,
2025-02-04,CONV-5535,Email,165.11,2108.0,,89.4941658077907,
2025-02-04,CONV-5536,Email,110.05,2108.0,,89.4941658077907,
2025-02-04,CONV-5537,Email,120.62,2108.0,,89.4941658077907,
2025-02-04,CONV-5538,Email,128.96,2108.0,,89.4941658077907,
2025-02-04,CONV-5539,Social Media,197.51,,15864.0,171.0,152.7
2025-02-04,CONV-5540,Social Media,95.07,,15864.0,171.0,152.7
2025-02-04,CONV-5541,Social Media,54.28,,15864.0,171.0,152.7
2025-02-05,CONV-5542,PPC,78.15,,,,231.15
2025-02-05,CONV-5543,PPC,70.67,,,,231.15
2025-02-05,CONV-5544,PPC,59.51,,,,231.15
2025-02-05,CONV-5545,PPC,81.34,,,,231.15
2025-02-05,CONV-5546,PPC,69.12,,,,231.15
2025-02-05,CONV-5547,PPC,81.71,,,,231.15
2025-02-05,CONV-5548,PPC,109.78,,,,231.15
2025-02-05,CONV-5549,PPC,174.89,,,,231.15
2025-02-05,CONV-5550,PPC,71.28,,,,231.15
2025-02-05,CONV-5551,PPC,173.62,,,,231.15
2025-02-05,CONV-5552,PPC,75.61,,,,231.15
2025-02-05,CONV-5553,PPC,158.43,,,,231.15
2025-02-05,CONV-5554,Email,205.88,1749.0,,104.49550850906716,
2025-02-05,CONV-5555,Email,116.04,1749.0,,104.49550850906716,
2025-02-05,CONV-5556,Email,198.96,1749.0,,104.49550850906716,
2025-02-05,CONV-5557,Email,196.7,1749.0,,104.49550850906716,
2025-02-05,CONV-5558,Email,103.0,1749.0,,104.49550850906716,
2025-02-05,CONV-5559,Email,69.4,1749.0,,104.49550850906716,
2025-02-05,CONV-5560,Email,157.47,1749.0,,104.49550850906716,
2025-02-05,CONV-5561,Social Media,93.53,,15038.0,194.0,125.36
2025-02-05,CONV-5562,Social Media,40.33,,15038.0,194.0,125.36
2025-02-05,CONV-5563,Social Media,70.63,,15038.0,194.0,125.36
2025-02-05,CONV-5564,Social Media,77.52,,15038.0,194.0,125.36
2025-02-06,CONV-5565,PPC,126.09,,,,276.91
2025-02-06,CONV-5566,PPC,77.79,,,,276.91
2025-02-06,CONV-5567,PPC,230.4,,,,276.91
2025-02-06,CONV-5568,PPC,124.55,,,,276.91
2025-02-06,CONV-5569,PPC,110.51,,,,276.91
2025-02-06,CONV-5570,PPC,171.58,,,,276.91
2025-02-06,CONV-5571,PPC,55.91,,,,276.91
2025-02-06,CONV-5572,PPC,141.55,,,,276.91
2025-02-06,CONV-5573,PPC,40.13,,,,276.91
2025-02-06,CONV-5574,PPC,85.25,,,,276.91
2025-02-06,CONV-5575,PPC,32.5,,,,276.91
2025-02-06,CONV-5576,PPC,61.27,,,,276.91
2025-02-06,CONV-5577,PPC,174.79,,,,276.91
2025-02-06,CONV-5578,PPC,30.5,,,,276.91
2025-02-06,CONV-5579,PPC,129.42,,,,276.91
2025-02-06,CONV-5580,PPC,54.72,,,,276.91
2025-02-06,CONV-5581,Email,222.37,2334.0,,109.49561269712684,
2025-02-06,CONV-5582,Email,80.79,2334.0,,109.49561269712684,
2025-02-06,CONV-5583,Email,177.64,2334.0,,109.49561269712684,
2025-02-06,CONV-5584,Email,91.85,2334.0,,109.49561269712684,
2025-02-06,CONV-5585,Email,123.72,2334.0,,109.49561269712684,
2025-02-06,CONV-5586,Email,81.21,2334.0,,109.49561269712684,
2025-02-06,CONV-5587,Email,57.32,2334.0,,109.49561269712684,
2025-02-06,CONV-5588,Social Media,62.82,,8395.0,125.0,75.02
2025-02-06,CONV-5589,Social Media,152.34,,8395.0,125.0,75.02
2025-02-06,CONV-5590,Social Media,185.86,,8395.0,125.0,75.02
2025-02-07,CONV-5591,PPC,159.88,,,,290.59
2025-02-07,CONV-5592,PPC,20.17,,,,290.59
2025-02-07,CONV-5593,PPC,74.25,,,,290.59
2025-02-07,CONV-5594,PPC,145.23,,,,290.59
2025-02-07,CONV-5595,PPC,53.2,,,,290.59
2025-02-07,CONV-5596,PPC,73.36,,,,290.59
2025-02-07,CONV-5597,PPC,63.58,,,,290.59
2025-02-07,CONV-5598,PPC,130.81,,,,290.59
2025-02-07,CONV-5599,PPC,96.47,,,,290.59
2025-02-07,CONV-5600,PPC,60.01,,,,290.59
2025-02-07,CONV-5601,PPC,72.0,,,,290.59
2025-02-07,CONV-5602,PPC,48.89,,,,290.59
2025-02-07,CONV-5603,PPC,61.12,,,,290.59
2025-02-07,CONV-5604,PPC,205.04,,,,290.59
2025-02-07,CONV-5605,PPC,386.04,,,,290.59
2025-02-07,CONV-5606,Email,237.0,1619.0,,104.49697759076382,
2025-02-07,CONV-5607,Email,173.27,1619.0,,104.49697759076382,
2025-02-07,CONV-5608,Email,109.36,1619.0,,104.49697759076382,
2025-02-07,CONV-5609,Email,73.62,1619.0,,104.49697759076382,
2025-02-07,CONV-5610,Email,158.11,1619.0,,104.49697759076382,
2025-02-07,CONV-5611,Email,60.71,1619.0,,104.49697759076382,
2025-02-07,CONV-5612,Email,133.11,1619.0,,104.49697759076382,
2025-02-07,CONV-5613,Email,93.68,1619.0,,104.49697759076382,
2025-02-07,CONV-5614,Social Media,173.05,,9320.0,187.0,114.26
2025-02-07,CONV-5615,Social Media,65.29,,9320.0,187.0,114.26
2025-02-07,CONV-5616,Social Media,25.6,,9320.0,187.0,114.26
2025-02-07,CONV-5617,Social Media,72.97,,9320.0,187.0,114.26
2025-02-08,CONV-5618,PPC,112.16,,,,365.06
2025-02-08,CONV-5619,PPC,81.48,,,,365.06
2025-02-08,CONV-5620,PPC,84.88,,,,365.06
2025-02-08,CONV-5621,PPC,44.93,,,,365.06
2025-02-08,CONV-5622,PPC,93.22,,,,365.06
2025-02-08,CONV-5623,PPC,252.16,,,,365.06
2025-02-08,CONV-5624,PPC,91.73,,,,365.06
2025-02-08,CONV-5625,PPC,76.84,,,,365.06
2025-02-08,CONV-5626,PPC,95.97,,,,365.06
2025-02-08,CONV-5627,PPC,68.76,,,,365.06
2025-02-08,CONV-5628,PPC,80.03,,,,365.06
2025-02-08,CONV-5629,PPC,146.96,,,,365.06
2025-02-08,CONV-5630,PPC,97.68,,,,365.06
2025-02-08,CONV-5631,PPC,32.37,,,,365.06
2025-02-08,CONV-5632,PPC,195.64,,,,365.06
2025-02-08,CONV-5633,PPC,75.82,,,,365.06
2025-02-08,CONV-5634,PPC,83.14,,,,365.06
2025-02-08,CONV-5635,PPC,69.95,,,,365.06
2025-02-08,CONV-5636,PPC,102.08,,,,365.06
2025-02-08,CONV-5637,PPC,108.3,,,,365.06
2025-02-08,CONV-5638,Email,135.14,1394.0,,85.50209925766495,
2025-02-08,CONV-5639,Email,257.69,1394.0,,85.50209925766495,
2025-02-08,CONV-5640,Email,72.11,1394.0,,85.50209925766495,
2025-02-08,CONV-5641,Email,100.44,1394.0,,85.50209925766495,
2025-02-08,CONV-5642,Email,202.52,1394.0,,85.50209925766495,
2025-02-08,CONV-5643,Email,56.8,1394.0,,85.50209925766495,
2025-02-08,CONV-5644,Social Media,101.95,,13109.0,218.0,144.12
2025-02-08,CONV-5645,Social Media,120.72,,13109.0,218.0,144.12
2025-02-08,CONV-5646,Social Media,31.6,,13109.0,218.0,144.12
2025-02-08,CONV-5647,Social Media,91.32,,13109.0,218.0,144.12
2025-02-09,CONV-5648,PPC,172.73,,,,269.39
2025-02-09,CONV-5649,PPC,127.16,,,,269.39
2025-02-09,CONV-5650,PPC,103.75,,,,269.39
2025-02-09,CONV-5651,PPC,89.27,,,,269.39
2025-02-09,CONV-5652,PPC,231.17,,,,269.39
2025-02-09,CONV-5653,PPC,67.42,,,,269.39
2025-02-09,CONV-5654,PPC,46.56,,,,269.39
2025-02-09,CONV-5655,PPC,111.08,,,,269.39
2025-02-09,CONV-5656,PPC,65.03,,,,269.39
2025-02-09,CONV-5657,PPC,115.76,,,,269.39
2025-02-09,CONV-5658,PPC,60.86,,,,269.39
2025-02-09,CONV-5659,PPC,92.36,,,,269.39
2025-02-09,CONV-5660,PPC,113.47,,,,269.39
2025-02-09,CONV-5661,PPC,106.48,,,,269.39
2025-02-09,CONV-5662,Email,132.32,1670.0,,89.51346437554041,
2025-02-09,CONV-5663,Email,229.99,1670.0,,89.51346437554041,
2025-02-09,CONV-5664,Email,48.2,1670.0,,89.51346437554041,
2025-02-09,CONV-5665,Email,135.23,1670.0,,89.51346437554041,
2025-02-09,CONV-5666,Email,167.23,1670.0,,89.51346437554041,
2025-02-09,CONV-5667,Email,145.44,1670.0,,89.51346437554041,
2025-02-09,CONV-5668,Email,95.51,1670.0,,89.51346437554041,
2025-02-09,CONV-5669,Email,59.85,1670.0,,89.51346437554041,
2025-02-09,CONV-5670,Social Media,26.31,,6930.0,113.0,79.36
2025-02-09,CONV-5671,Social Media,65.23,,6930.0,113.0,79.36
